	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
1284	128.14	299.54	299.54	299.54	
1285	128.24	299.53	299.53	299.53	
1286	128.34	299.53	299.53	299.53	
1287	128.44	299.52	299.52	299.52	
1288	128.54	299.52	299.52	299.52	
1289	128.64	299.51	299.51	299.51	
1290	128.74	299.51	299.51	299.51	
1291	128.84	299.5	299.5	299.5	
1292	128.94	299.5	299.5	299.5	
1293	129.04	299.49	299.49	299.49	
1294	129.14	299.49	299.49	299.49	
1295	129.24	299.48	299.48	299.48	
1296	129.34	299.48	299.48	299.48	
1297	129.44	299.47	299.47	299.47	
1298	129.54	299.47	299.47	299.47	
1299	129.64	299.46	299.46	299.46	
1300	129.74	299.46	299.46	299.46	
1301	129.84	299.45	299.45	299.45	
1302	129.94	299.45	299.45	299.45	
1303	130.04	299.44	299.44	299.44	
1304	130.14	299.44	299.44	299.44	
1305	130.24	299.43	299.43	299.43	
1306	130.34	299.43	299.43	299.43	
1307	130.44	299.42	299.42	299.42	
1308	130.54	299.41	299.41	299.41	
1309	130.64	299.41	299.41	299.41	
1310	130.74	299.4	299.4	299.4	
1311	130.84	299.4	299.4	299.4	
1312	130.94	299.39	299.39	299.39	
1313	131.04	299.39	299.39	299.39	
1314	131.14	299.38	299.38	299.38	
1315	131.24	299.38	299.38	299.38	
1316	131.34	299.37	299.37	299.37	
1317	131.44	299.37	299.37	299.37	
1318	131.54	299.36	299.36	299.36	
1319	131.64	299.36	299.36	299.36	
1320	131.74	299.35	299.35	299.35	
1321	131.84	299.35	299.35	299.35	
1322	131.94	299.34	299.34	299.34	
1323	132.04	299.34	299.34	299.34	
1324	132.14	299.33	299.33	299.33	
1325	132.24	299.33	299.33	299.33	
1326	132.34	299.32	299.32	299.32	
1327	132.44	299.32	299.32	299.32	
1328	132.54	299.31	299.31	299.31	
1329	132.64	299.31	299.31	299.31	
1330	132.74	299.3	299.3	299.3	
1331	132.84	299.3	299.3	299.3	
1332	132.94	299.29	299.29	299.29	
1333	133.04	299.29	299.29	299.29	
1334	133.14	299.28	299.28	299.28	
1335	133.24	299.28	299.28	299.28	
1336	133.34	299.27	299.27	299.27	
1337	133.44	299.27	299.27	299.27	
1338	133.54	299.26	299.26	299.26	
1339	133.64	299.26	299.26	299.26	
1340	133.74	299.25	299.25	299.25	
1341	133.84	299.25	299.25	299.25	
1342	133.94	299.24	299.24	299.24	
1343	134.04	299.24	299.24	299.24	
1344	134.14	299.23	299.23	299.23	
1345	134.24	299.23	299.23	299.23	
1346	134.34	299.22	299.22	299.22	
1347	134.44	299.22	299.22	299.22	
1348	134.54	299.22	299.22	299.22	
1349	134.64	299.21	299.21	299.21	
1350	134.74	299.21	299.21	299.21	
1351	134.84	299.2	299.2	299.2	
1352	134.94	299.2	299.2	299.2	
1353	135.04	299.19	299.19	299.19	
1354	135.14	299.19	299.19	299.19	
1355	135.24	299.18	299.18	299.18	
1356	135.34	299.18	299.18	299.18	
1357	135.44	299.17	299.17	299.17	
1358	135.54	299.17	299.17	299.17	
1359	135.64	299.16	299.16	299.16	
1360	135.74	299.16	299.16	299.16	
